Timestamp [ms], X [mm], Y [mm], Z [mm], Heading [degrees], Pitch [degrees], Roll [degrees], Filename
7279.600382, 1129.504028, -269.292084, 1471.874981, -0.625625, 1.391499, 0.058162, image00192.jpg
7343.923092, 1123.002900, -295.555545, 1471.016368, -0.534408, 1.424969, 0.091669, image00193.jpg
7356.649399, 1122.780552, -296.340827, 1471.002769, -0.532604, 1.430331, 0.094689, image00194.jpg
7378.147602, 1117.550170, -313.165458, 1470.402883, -0.532221, 1.473497, 0.073839, image00195.jpg
7484.050989, 1102.762371, -354.216115, 1469.331486, -0.478324, 1.533001, -0.021039, image00196.jpg
7545.351982, 1086.403266, -391.625224, 1468.737267, -0.422071, 1.598354, -0.006174, image00197.jpg
7578.397274, 1085.121411, -394.433843, 1468.702366, -0.419562, 1.612612, 0.015983, image00198.jpg
7589.813948, 1083.029213, -398.937500, 1468.633397, -0.407023, 1.608167, 0.010936, image00199.jpg
7624.005318, 1073.298096, -417.936631, 1468.595023, -0.374656, 1.589483, -0.015479, image00200.jpg
7657.440424, 1056.604435, -448.913118, 1468.889747, -0.271410, 1.679610, 0.027096, image00201.jpg
7710.837126, 1047.454621, -464.785778, 1469.185812, -0.258003, 1.632349, 0.040512, image00202.jpg
7749.360800, 1034.903182, -485.439830, 1469.760567, -0.138781, 1.597602, -0.004318, image00203.jpg
7798.202753, 1018.127485, -511.398011, 1470.652223, -0.193185, 1.650036, 0.039157, image00204.jpg
7814.914227, 1010.370463, -522.789875, 1471.074117, -0.094307, 1.626307, 0.037101, image00205.jpg
7850.309849, 995.723031, -543.606328, 1471.958539, 0.014507, 1.617262, 0.062862, image00206.jpg
7876.511574, 993.507592, -546.682956, 1472.088311, 0.023750, 1.648741, 0.075423, image00207.jpg
7925.495625, 962.237504, -585.238036, 1473.591421, 0.063056, 1.691032, 0.102813, image00208.jpg
8019.160748, 922.178873, -630.865178, 1475.215737, 0.157712, 1.678788, 0.114225, image00209.jpg
8038.158417, 914.053964, -640.119523, 1475.545190, 0.176910, 1.676305, 0.116540, image00210.jpg
8099.351645, 887.882889, -669.928613, 1476.606387, 0.238750, 1.668306, 0.123996, image00211.jpg
8144.576550, 868.541135, -691.959046, 1477.390666, 0.284453, 1.662394, 0.129506, image00212.jpg
8232.856512, 818.736863, -741.436635, 1478.392423, 0.502468, 1.537907, 0.111243, image00213.jpg
8272.484064, 795.589064, -762.278362, 1478.636142, 0.495659, 1.533466, 0.102707, image00214.jpg
8334.412575, 762.026195, -790.417575, 1478.961168, 0.687150, 1.511648, 0.135110, image00215.jpg
